《标准日本语》 中级 下册

第21课
词汇Ⅰ
肥満 (ひまん) (0)	[名] 肥胖
防ぐ (ふせぐ) (2)	[动1] 防止，预防
秘密 (ひみつ) (0)	[名] 秘密
ないしょ (0)	[名] 瞒着别人
被害者 (ひがいしゃ) (2)	[名] 受害者
規則 (きそく) (2)	[名] 规则
理想 (りそう) (0)	[名] 理想
築く (きずく) (2)	[动1] 建立，构筑
値上がり (ねあがり) (0)	[名] 价格上涨，涨价
値上げ (ねあげ) (0)	[名] 提高价格，提价
雑巾 (ぞうきん) (0)	[名] 抹布
焦げる (こげる) (2)	[动2] 烧焦，烧糊
ベッド (1)	[名] 床
霧 (きり) (0)	[名] 雾
松茸 (まつたけ) (0)	[名] 松菌，松菇
格別だ (かくべつだ) (0)	[形动] 格外，特别
幹 (みき) (1)	[名] 树干
芽 (め) (1)	[名] 芽
つぼみ (3)	[名] 花蕾
花びら (はなびら) (3)	[名] 花瓣儿
分布する (ぶんぷする) (0)	[动3] 分布


第27课
词汇Ⅰ
案内状 (あんないじょう) (0)	[名] 通知书
各国 (かっこく) (1)	[名] 各国
フェスティバル (1)	[名] 节日
実行 (じっこう) (0)	[名] 实行，执行
委員会 (いいんかい) (2)	[名] 委员会
メンバー (1)	[名] 成员，分子
係 (かかり) (1)	[名] 担任(某工作)，担任者
程度 (ていど) (1)	[名] 程度，限度
形式 (けいしき) (0)	[名] 形式
踏まえる (ふまえる) (3)	[动2] 根据，依据
参考 (さんこう) (0)	[名] 参考
２通 (につう) (1)	[名] 两份(封，件)
講演会 (こうえんかい) (3)	[名] 报告会，演讲会
展示会 (てんじかい) (3)	[名] 展览会
国文学会 (こくぶんがくかい) (6)	[名] 国文学(日本文学)学会
５０周年 (ごじゅうしゅうねん) (4)	[名] 五十周年
お知らせ (おしらせ) (0)	[名] 通知
謹啓 (きんけい) (1)	[寒暄] 敬启者
時下 (じか) (1)	[名] 时下，目前
清栄 (せいえい) (0)	[名] 清绥，时绥
慶ぶ (よろこぶ) (3)	[动1] 欢喜，高兴，喜悦
発足 (はっそく) (0)	[名] 出发，开始活动
めでたい (3)	[形] 可喜，可贺
運び (はこび) (0)	[名] 阶段，程序
つきましては (3)	[词组] 因而， 因此
および (1)	[接续] 及，以及
下記 (かき) (1)	[名] 下列，下述
要領 (ようりょう) (3)	[名] 要领，要点
懇親会 (こんしんかい) (3)	[名] 联谊会，联欢会
催す (もよおす) (3)	[动1] 举办，主办
多忙 (たぼう) (0)	[名] 百忙，繁忙
なにとぞ (0)	[副] 请，设法，想办法
記 (き)	[名] 记事
日時 (にちじ) (1)	[名] 日期和时间
研究所 (けんきゅうしょ) (0)	[名] 研究所
講堂 (こうどう) (0)	[名] 礼堂
参加 (さんか) (0)	[名] 参加
有無 (うむ) (1)	[名] (明确表示)可否
来たる (きたる) (2)	[连体] 下次的，未来的
同封 (どうふう) (0)	[名] 附在信内
財団法人 (ざいだんほうじん) (5)	[名] 财团法人
機器 (きき) (1)	[名] 机械和器具
普及 (ふきゅう) (0)	[名] 普及
協会 (きょうかい) (0)	[名] 协会
教材 (きょうざい) (0)	[名] 教材
フェア (1)	[名] 商品展览会，博览会
開催 (かいさい) (0)	[名] 召开，举办
日一日 (ひいちにち) (0)+(4)	[词组] 一天天，日近一日
健勝 (けんしょう) (0)	[名] 健康
拝察 (はいさつ) (0)	[名] 推测，推想
さて (1)	[接续] 那么，且说，却说
このたび (2)	[动2] (以“優れた”的形式表示)优秀，出色
ならびに (0)	[接续] 和，及，以及
一堂に集める (いちどうにあつめる) (0)+(3)	[惯用] 汇集一处
駆使する (くしする) (1)	[动3] 运用
幅広い (はばひろい) (4)	[形] (范围)广泛
展示する (てんじする) (0)	[动3] 展出，陈列，展示
ユニークだ (2)	[形动] 独特
テキスト (1)	[名] 教科书，教材
文房具 (ぶんぼうぐ) (3)	[名] 文具
即売 (そくばい) (0)	[名] 当场出售(展品)
御高覧 (ごこうらん) (0)	[名] 垂览，光顾
現場 (げんば) (0)	[名] 现场
見本市 (みほんいち) (2)	[名] 商品博览会
港区 (みなとく) (3)	[专] 港区
西麻布 (にしあざぶ) (3)	[专] 西麻布
晴海 (はるみ) (0)	[专] 晴海
～通 (つう)	当～ (とう)	～周年 (しゅうねん)
～ならびに	～にて		

词汇Ⅱ
拝復 (はいふく) (0)	[寒暄] 敬复者
前略 (ぜんりゃく) (1)	[寒暄] 前略
日に日に (ひにひに)	[词组] 逐日，一天比一天地
貴社 (きしゃ) (1)	[名] 贵社
貴店 (きてん) (1)	[名] 贵店
貴会 (きかい) (1)	[名] 贵会
貴所 (きしょ) (1)	[名] 贵所
繁栄 (はんえい) (0)	[名] 繁荣
一同 (いちどう) (3)	[名] 全体，大家
日ごろ (ひごろ) (0)	[名] 平时，素日
平素 (へいそ) (1)	[名] 平素，平常
御高配 (ごこうはい) (0)	[名] 关怀，照顾，关照
厚情 (こうじょう) (0)	[名] 厚谊，厚情
賜る (たまわる) (3)	[动1] 蒙受赏赐
直ちに (ただちに) (1)	[副] 立刻，立即
延び延び (のびのび) (0)	[名] 拖拖拉拉
おわび (0)	[名] 道歉，赔罪
通知 (つうち) (0)	[名] 通知，告知
御厚誼 (ごこうぎ) (2)	[名] 厚谊，厚意
末筆ながら (まっぴつながら) (5)	[词组] 顺致，顺请
御社 (おんしゃ) (1)	[名] 贵社
草々 (そうそう) (0)	[寒暄] 草草，匆匆
早々 (そうそう) (0)	[寒暄] 急急忙忙
追伸 (ついしん) (0)	[名] 再启，又及
困難 (こんなん) (1)	[名] 困难
経る (へる) (1)	[动2] 经过
設立する (せつりつする) (0)	[动3] 成立，设立
撮影 (さつえい) (0)	[名] 摄影
禁じる (きんじる) (3)	[动2] 禁止
達人 (たつじん) (0)	[名] 精通者，高手
移転する (いてんする) (0)	[动3] 迁移，搬家
書類 (しょるい) (0)	[名] 文件
氏名 (しめい) (1)	[名] 姓名
番号 (ばんごう) (3)	[名] 号码，数字
記入する (きにゅうする) (0)	[动3] 填写，写上
封筒 (ふうとう) (0)	[名] 信封，封套
便箋 (びんせん) (0)	[名] 信纸，信笺
絵はがき (えはがき) (2)	[名] 美术明信片，明信片画片
現金書留 (げんきんかきとめ) (5)	[名] 现款挂号信
消印 (けしいん) (0)	[名] 邮戳
郵便番号 (ゆうびんばんごう) (5)	[名] 邮政编码
ポスト (1)	[名] 邮筒，信箱
宛名 (あてな) (0)	[名] 收信人姓名(地址)
差出人 (さしだしにん) (0)	[名] 发信人，寄信人
受取人 (うけとりにん) (0)	[名] 收信人，收件人
投函する (とうかんする) (0)	[动3] 投函，头信
～のほど	新～ (しん)	～課 (か)	


第28课
词汇Ⅰ
腕時計 (うでどけい) (3)	[名] 手表
デジタル (1)	[名] 数字显示
時刻 (じこく) (1)	[名] 时间，时刻
表示する (ひょうじする) (0)	[动3] 表示，显示
アラーム (2)	[名] 警报，报时
付く (つく) (1)	[动1] 带，具有
ボタン (0)	[名] 钮，按键
取り扱い (とりあつかい) (0)	[名] 使用，操作，处理
面倒だ (めんどうだ) (3)	[形动] 麻烦
説明書 (せつめいしょ) (0)	[名] 说明书
一括する (いっかつする) (0)	[动3] 一起
切り替え (きりかえ) (0)	[名] 改变，转换
時刻合わせ (じこくあわせ) (4)	[名] 核对时间，对时
あらかじめ (0)	[副] 预先，事先
設定する (せっていする) (0)	[动3] 设定
修正する (しゅうせいする) (0)	[动3] 修改，修正
箇所 (かしょ) (1)	[名] 地方，处，位置
選択する (せんたくする) (0)	[动3] 选择
時 (とき) (2)	[名] 时，小时
単位 (たんい) (1)	[名] 单位
分 (ふん) (1)	[名] 分，分钟
押し続ける (おしつづける) (5)	[动2] 连续按，持续按
セットする (1)	[动3] 设置，对(表)
解除する (かいじょする) (1)	[动3] 解除
いずれか (0)	[词组] 任何一个
鳴り続ける (なりつづける) (5)	[动2] 连续响，持续响
秒 (びょう) (1)	[名] 秒，秒钟
曜日 (ようび) (0)	[名] 星期
月 (つき) (2)	[名] 月，月份
日 (ひ)	[名] 日
防水 (ぼうすい) (0)	[名] 防水
加工 (かこう) (0)	[名] 加工
施す (ほどこす) (3)	[动1] 施，施行
ぶつける (2)	[动3] 碰，撞
狂う (くるう) (2)	[动1] (表)不准
ただし (1)	[接续] 但是，不过
長時間 (ちょうじかん) (3)	[名] 长时间
避ける (さける) (2)	[动2] 避免
不鮮明だ (ふせんめいだ) (2)	[形动] 不清楚
保証 (ほしょう) (0)	[名] 保证，保修
無料 (むりょう) (0)	[名] 免费，不要钱
…ております	…ほか，…	…たびに，…	
～と変わる (とかわる)	…ない限り，… (ないかぎり)
…恐れがある (おそれがある)		

词汇Ⅱ
優勝する (ゆうしょうする) (0)	[动3] 优胜，冠军，第一名
当日 (とうじつ) (0)	[名] 当天
弁当 (べんとう) (3)	[名] 盒饭
水泳 (すいえい) (0)	[名] 游泳
収める (おさめる) (3)	[动2] 收，取得，获得
よい成績を収める (よいせいせきをおさめる) (1)+(3)	[惯用] 取得好成绩
いちご (0)	[名] 草莓
とれる (2)	[动2] 收，出产
案 (あん) (1)	[名] 提案，方案
練り上げる (ねりあげる) (0)	[动2] 精炼，琢磨，推敲
人間的だ (にんげんてきだ) (0)	[形动] 人的，人情的，人道的
出会う (であう) (2)	[动1] 碰见，遇见
視野 (しや) (1)	[名] 视野
ライト (1)	[名] 灯，灯光
移り変わる (うつりかわる) (5)	[动1] 变化，变迁
決行する (けっこうする) (0)	[动3] 断然行动，决定举行
事態 (じたい) (1)	[名] 事态，形势
地盤 (じばん) (0)	[名] 地面，地基，地盘
柔らかい (やわらかい) (4)	[形] 软，嫩，松
倒壊する (とうかいする) (0)	[动3] 倒塌，坍塌
大雪 (おおゆき) (0)	[名] 大雪
印鑑 (いんかん) (0)	[名] 印，图章
目覚まし時計 (めざましどけい) (5)	[名] 闹钟
飛行場 (ひこうじょう) (0)	[名] 飞机场
建設する (けんせつする) (0)	[动3] 建设
表紙 (ひょうし) (0)	[名] 书皮，封面
ビニール (2)	[名] 乙烯树脂，塑料
内装 (ないそう) (0)	[名] 内部装饰
募集する (ぼしゅうする) (0)	[动3] 募集，招募
ストップウオッチ (6)	[名] 秒表
針 (はり) (1)	[名] 针，指针
デジタル (1)	[名] 数字(的)
クオーツ (2)	[名] 石英表
タイマー (1)	[名] 定时器，秒表，计时员


第29课
词汇Ⅰ
うさぎ小屋 (うさぎごや) (0)	[名] 兔子窝
まとめる (0)	[动2] 总结，概括
報告書 (ほうこくしょ) (5)	[名] 报告
さすがに (0)	[副] 虽然……但是
悪さ (わるさ) (1)	[名] 恶劣
認識する (にんしきする) (0)	[动3] 认识
住宅難 (じゅうたくなん) (4)	[名] 住房难
そもそも (1)	[接续] 毕竟，本来
借家 (しゃくや) (0)	[形] 租的房屋
精いっぽい (せいいっぽい) (3)	[副] 全部精力
とても (0)	[副] (后接否定词)怎么也……
ゆとり (0)	[名] 余地
率直だ (そっちょくだ) (0)	[形动] 坦率，直率
一戸建て (いっこだて) (0)	[名] 单门独户
分譲 (ぶんじょう) (0)	[名] 按户出售
マンション (1)	[名] 公寓
集合住宅 (しゅうごうじゅうたく) (5)	[名] 单元住宅
しかたがない (5)	[词组] 没办法
切実だ (せつじつだ) (0)	[形动] 迫切
郊外 (こうがい) (1)	[名] 郊外
便 (べん) (1)	[名] 便利，方便
自宅 (じたく) (0)	[名] 自宅
片道 (かたみち) (0)	[名] 单程
都心 (としん) (0)	[名] 市中心
通勤する (つうきんする) (0)	[动3] 上班
マイホーム (3)	[名] 我的家，自己的家
満員 (まんいん) (0)	[名] 客满，拥挤
往復する (おうふくする) (0)	[动3] 往返
極端だ (きょくたんだ) (3)	[形动] 极端，极度
集中する (しゅうちゅうする) (0)	[动3] 集中
人口密度 (じんこうみつど) (5)	[名] 人口密度
過密 (かみつ) (0)	[名] 过密
皮肉だ (ひにくだ) (0)	[形动] 讽刺
農村 (のうそん) (0)	[名] 农村
過疎 (かそ) (1)	[名] 过疏
村 (むら) (2)	[名] 村子，村庄
そのもの (4)	[词组] 本身
官庁 (かんちょう) (1)	[名] 官厅，政府机关，官府
企業 (きぎょう) (1)	[名] 企业
分散する (ぶんさんする) (0)	[动3] 分散
検討する (けんとうする) (0)	[动3] 研究
徐々に (じょじょに) (1)	[副] 逐渐地
矛盾 (むじゅん) (0)	[名] 矛盾
気づき始める (きづきはじめる) (6)	[动2] 开始注意
証拠 (しょうこ) (0)	[名] 证明
そのうちに (0)	[词组] 最近，过几天
ゆったりする (3)	[动3] 宽敞
どれくらい (0)	[词组] 多少
朝寝坊 (あさねぼう) (3)	[名] 睡早觉，睡懒觉
眠い (ねむい) (0)	[形] 困
しかたない (4)	[形] 没法子，没办法
せっかく (0)	[副] 特意，好容易
ＥＣ (イーシー) (3)	[专] 欧洲共同体的英文缩写
ヨーロッパ共同体 (ヨーロッパきょうどうたい) (4)+(0)	[专] 欧洲共同体
いくら…からといっても，…	…だけの～	…では，…
～すら	…ものなら，…	～難 (なん)	…ば…で，…
～平方キロ (へいほうキロ)	…ことは…	…てしようがない

词汇Ⅱ
ほうり出す (ほうりだす) (4)	[动1] 仍下，抛弃
むちゃだ (1)	[形动] 胡闹，岂有此理
誘い (さそい) (0)	[名] 邀请
断る (ことわる) (3)	[动1] 拒绝
移る (うつる) (2)	[动1] 移动，转移
空気 (くうき) (1)	[名] 空气
量 (りょう) (1)	[名] 量
難解だ (なんかいだ) (0)	[形动] 难懂，费解
大声 (おおごえ) (3)	[名] 大声
仲間外れ (なかまはずれ) (4)	[名] 被大伙排斥在外
夫婦げんか (ふうふげんか) (4)	[名] 夫妻吵架
感激 (かんげき) (0)	[名] 感激，感动
入試 (にゅうし) (0)	[名] 入学考试
住居 (じゅうきょ) (1)	[名] 住所，住宅
住まい (すまい) (1)	[名] 住址，住所
賃貸 (ちんたい) (0)	[名] 出赁，出租
社宅 (しゃたく) (0)	[名] 公司职工宿舍
団地 (だんち) (0)	[名] 住宅区
大家 (おおや) (1)	[名] 房东
不動産 (ふどうさん) (2)	[名] 不动产
間取り (まどり) (0)	[名] (一幢房子的)房间布局
ＬＤＫ (エルディーケー) (5)	[名] 起居室、餐厅及厨房


第30课
词汇Ⅰ
かかわり (0)	[名] 关系，联系
ラクダ (0)	[名] 骆驼
単語 (たんご) (0)	[名] 单词
アラビア語 (アラビアご) (0)	[名] 阿拉伯语
指す (さす) (1)	[动1] 指
砂漠 (さばく) (2)	[名] 沙漠
欠く (かく) (1)	[动1] 缺少
思い当たる (おもいあたる) (5)	[动1] 想到，想起
ブリ (1)	[名] 鰤鱼
段階 (だんかい) (0)	[名] 阶段
応じる (おうじる) (0)	[动2] 应，按照
ハマチ (0)	[名] 哈马奇(鰤的幼鱼)
メジロ (0)	[名] 梅基罗(同上)
使い分け (つかいわけ) (0)	[名] 区别使用
寿司 (すし) (2)	[名] 寿司(日本特有食品)
生 (なま) (1)	[名] 生
なじみ深い (なじみぶかい) (5)	[形] 熟悉
預かる (あずかる) (3)	[动1] 担任，管理
台所を預かる (だいどころをあずかる)	[惯用] 掌管厨房，围着锅台转
切り身 (きりみ) (3)	[名] 生鱼块
パツク (1)	[名] (水果、蔬菜的)包装
思い浮かべる (おもいうかべる) (6)	[动2] 联想起，浮现
むだ (0)	[名] 浪费，白费
調理 (ちょうり) (1)	[名] 烹调
手間 (てま) (2)	[名] 劳力和时间，工夫
省く (はぶく) (2)	[动1] 简化，节省
関心 (かんしん) (0)	[名] 关心
奪う (うばう) (2)	[动1] 剥夺，夺走
まして (1)	[副] 何况，况且
なおさら (0)	[副] 更加，越发
サケ (1)	[名] 鲑鱼
つく (1)	[动1] 感到……
区別がつく (くべつがつく) (1)+(1)	[惯用] 区别，区分
食文化 (しょくぶんか) (3)	[名] 膳食文化
大げさだ (おおげさだ) (0)	[形动] 夸大，夸张
教養 (きょうよう) (0)	[名] 教养
クイズ (1)	[名] 问答竞赛
無知 (むち) (1)	[名] 无知
あきれる (0)	[动2] 吃惊，愕然
崩壊 (ほうかい) (0)	[名] 崩溃
いや (0)	[感] 不，不行
もっぽら (0)	[副] 专，专门
～に応じて (におうじて)	～ばなれ	
…さえ…のだから，…まして	…どころか	…そうなものだ
…にほかならない	～など	…に…ない
…まい	…たところで，…		

词汇Ⅱ
料金 (りょうきん) (1)	[名] 费用
信頼する (しんらいする) (0)	[动3] 信赖
誠実だ (せいじつだ) (0)	[形动] 诚实
立ち上がる (たちあがる) (4)	[动1] 站起来
近所 (きんじょ) (1)	[名] 附近
国内 (こくない) (2)	[名] 国内
休憩する (きゅうけいする) (0)	[动3] 休息
フルート (2)	[名] 长笛
操縦 (そうじゅう) (0)	[名] 操纵
捕まる (つかまる) (0)	[动1] 捕捉，被捉住，逮住
解消する (かいしょうする) (0)	[动3] 解除，取消
収入 (しゅうにゅう) (0)	[名] 收入
支出 (ししゅつ) (0)	[名] 支出
薬品 (やくひん) (0)	[名] 药品
チーズ (1)	[名] 干酪，乳酪
マヨネーズ (3)	[名] 蛋黄酱
活字ばなれ (かつじばなね) (4)	[名] 不采用活字(版)
現実ばなれ (げんじつばなれ) (5)	[名] 脱离现实
亡くなる (なくなる) (0)	[动1] 去世，死亡
隠す (かくす) (2)	[动1] 藏，隐藏
受かる (うかる) (2)	[动1] 考中，及格，考上
でき上がる (できあがる) (4)	[动1] 完成
順調だ (じゅんちょうだ) (0)	[形动] 顺利
恋人 (こいびと) (0)	[名] 恋人，情人，对象
タイ (1)	[名] 鲷(俗称加级鱼，大头鱼)
マグロ (0)	[名] 金枪鱼
カツオ (0)	[名] 鲣，松鱼
アジ (1)	[名] 鯵科鱼，竹荚鱼
ヒラメ (0)	[名] 比目鱼
イワシ (0)	[名] 鳁，沙丁鱼
サンマ (0)	[名] 秋刀鱼
ニシン (1)	[名] 鲱鱼
フグ (1)	[名] 河豚
タコ (1)	[名] 章鱼
イカ (0)	[名] 乌贼，墨鱼
カニ (0)	[名] 蟹，螃蟹
エビ (0)	[名] 虾
クジラ (0)	[名] 鲸鱼
アユ (1)	[名] 香鱼
フナ (1)	[名] 鲫鱼
コイ (1)	[名] 鲤鱼
ウナギ (0)	[名] 鳗鲡，鳝鱼
ドジョウ (0)	[名] 泥鳅
和夫 (かずお) (0)	[专] 和夫(人名)


第31课
词汇Ⅰ
山国 (やまぐに) (2)	[名] 山国
北国 (きたぐに) (2)	[名] 北国，北方的国家和地区
文例集 (ぶんれいしゅう) (3)	[名] 书信集，尺牍大全
時候 (じこう) (0)	[名] 时令，节令
決まり文句 (きまりもんく) (4)	[名] 成套句子
列記する (れっきする) (1)	[动3] 列举，罗列
拾い出す (ひろいだす) (4)	[动1] 挑出，选出，拣出
余寒 (よかん) (0)	[名] 余寒
折 (おり) (0)	[名] 时候，……之际
立春 (りっしゅん) (0)	[名] 立春
名 (な)	[名] 名
早春 (そうしゅん) (0)	[名] 早春
侯 (こう) (1)	[名] 时节
ゆるむ (2)	[动1] 缓和，缓解
菜の花 (なのはな) (1)	[名] 油菜花
盛り (さかり) (0)	[名] 盛，烂漫
たけなわ (0)	[名] 旺盛，盎然
野 (の) (1)	[名] 原野，田野
陽春 (ようしゅん) (0)	[名] 阳春，春天
晩春 (ばんしゅん) (0)	[名] 晚春，暮春
薫る (かおる) (0)	[动1] 散发馨香
新緑 (しんりょく) (0)	[名] 新绿
しみる (0)	[动2] 染上
昨今 (さっこん) (1)	[名] 近来，最近
惜春 (せきしゅん) (0)	[名] 惜春
感心する (かんしんする) (0)	[动3] 赞成，赞叹
当てはまる (あてはまる) (4)	[动1] 适用，适合
細長い (ほそながい) (4)	[形] 细长，狭长
日本列島 (にほんれっとう) (4)	[名] 日本列岛
季節感 (きせつかん) (3)	[名] 季节感
その辺 (そのへん) (0)	[词组] 那方面，那边
裏づける (うらづける) (4)	[动2] 证实，印证
異なる (ことなる) (3)	[动1] 不同，不一样
変動する (へんどうする) (0)	[动3] 变动，变化
表 (ひょう) (0)	[名] 表
値 (あたい) (0)	[名] 值，数值
一切 (いっさい) (1)	[名] 一切
平年値 (へいねんち) (3)	[名] 平年值，常年值
地点 (ちてん) (0)	[名] 地点
ズレ (2)	[名] 差异
見当がつく (けんとうがつく) (3)+(1)	[惯用] 估计，估算，推测
中ごろ (なかごろ) (0)	[名] 中期，中旬
末 (すえ) (0)	[名] 末
転勤する (てんきんする) (0)	[动3] 调动工作
たつ (1)	[动1] 离开，出发
東京をたつ (とうきょうをたつ) (0)+(1)	[惯用] 离开东京
前夜 (ぜんや) (1)	[名] 前夜
桜並木 (さくらなみき) (4)	[名] 樱花街树
夜目 (よめ) (1)	[名] 夜里看
花明かり (はなあかり) (3)	[名] 闪亮的花，银花闪烁
そよ風 (そよかぜ) (2)	[名] 微风，和风
なでる (2)	[动2] 拂，抚摸
横なぐり (よこなぐり) (0)	[名] 横扫，侧吹，横飞
吹雪 (ふぶき) (1)	[名] 飞雪
街路樹 (がいろじゅ) (3)	[名] 街道两旁的树
冬木立 (ふゆこだち) (3)	[名] 冬天的秃树
花見 (はなみ) (3)	[名] 商花
都 (みやこ) (0)	[名] 首都，都城
着任する (ちゃくにんする) (0)	[动3] 到任，上任
散る (ちる) (0)	[动1] 谢，落
初夏 (しょか) (1)	[名] 初夏
日差し (ひざし) (0)	[名] 日光
クス (1)	[名] 樟树，樟木
若葉 (わかば) (1)	[名] 嫩芽，嫩叶
真っ赤だ (まっかだ) (3)	[形动] 火红，鲜红
ツツジ (2) (0)	[名] 杜鹃
燃え始める (もえはじめる) (0)	[动2] 开始怒放
降水量 (こうすいりょう) (3)	[名] 降水量
自然界 (しぜんかい) (2)	[名] 自然界
おおまかだ (0)	[形动] 大致，粗略
目安 (めやす) (0)	[名] 基准
記す (しるす) (2)	[动1] 记录，记下
以下 (いか) (1)	[名] 以下
土壌 (どじょう) (0)	[名] 土壤
凍結する (とうけつする) (0)	[动3] 冻结
一面 (いちめん) (0)	[名] 一片，一派
雪景色 (ゆきげしき) (3)	[名] 冰雪景色
時折 (ときおり) (0)	[名] 时而，偶而
雪解け (ゆきどけ) (0)	[名] 融雪
泥んこ (どろんこ) (0)	[名] 泥泞
木々 (きぎ) (1)	[名] 树木
落葉する (らくようする) (0)	[动3] 叶落，落叶
平野 (へいや) (0)	[名] 平原，原野
積雪 (せきせつ) (0)	[名] 积雪
枯木立 (かれこだち) (3)	[名] 光秃树木
咲き始める (さきはじめる) (5)	[动2] 初开，开始开
紅葉 (こうよう) (0)	[名] 红叶
咲き始め (さきはじめ) (0)	[名] 初开，刚开
色づき始め (いろづきはじめ) (0)	[名] 开始着色
濃緑 (のうりょく) (0)	[名] 深绿，翠绿
青空 (あおぞら) (3)	[名] 晴空，蓝天
梅雨どき (つゆどき) (0)	[名] 梅雨季
長雨 (ながあめ) (0)	[名] 淫雨
蒸し暑さ (むしあつさ) (4)	[名] 闷热
盛夏 (せいか) (1)	[名] 盛夏
真夏日 (まなつび) (3)	[名] 盛夏期，盛夏之日
熱帯夜 (ねったいや) (3)	[名] 热带夜晚
測候所 (そっこうじょ) (0)	[名] 气象站
割合 (わりあい) (0)	[名] 比例
付近 (ふきん) (1)	[名] 附近
相当する (そうとうする) (0)	[动3] 相当
テンポ (1)	[名] 步伐，速度
上昇幅 (じょうしょうはば) (3)	[名] 上升幅度
はじける (3)	[动2] 绽放，迸发
倉島厚 (くらしまあつし) (0)+(1)	[专] 仓岛厚(人名)
軽井沢 (かるいざわ) (3)(2)	[专] 轻井泽(地名)
千歳 (ちとせ) (0)	[专] 千岁(人名)
～集 (しゅう)	…でおり，…	～感 (かん)	～どき
～値 (ち)	…ゆえに，…		

词汇Ⅱ
通行止め (つうこうどめ) (0)	[名] 停止通行
結論 (けつろん) (0)	[名] 结论
小川 (おがわ) (0)	[名] 小河
魚釣り (さかなつり) (3)	[名] 钓鱼
花火 (はなび) (1)	[名] 烟火，烟花
大会 (たいかい) (0)	[名] 大会
日本一 (にほんいち) (2)	[名] 日本第一
まじめさ (0)	[名] 认真劲儿
不正 (ふせい) (0)	[名] 不正经，不正派
貧乏だ (びんぼうだ) (1)	[形动] 贫穷，贫困
害する (がいする) (3)	[动3] 害，伤害
忠告 (ちゅうこく) (0)	[名] 忠告
引き起こす (ひきおこす) (4)	[动1] 引起
容赦 (ようしゃ) (1)	[名] 宽恕，原谅
流通 (りゅうつう)	[名] 流通
機構 (きこう) (0)	[名] 机构
吹きつける (ふきつける) (4)	[动2] 狂吹，猛刮
パソコン (0)	[名] 微型电脑
一行 (いっこう) (0)	[名] 一行
立つ (1)	[动1] 经，过
腹が立つ (はらがたつ) (2)+(1)	[惯用] 生气，发怒


第32课
词汇Ⅰ
ツバメ (0)	[名] 燕子
続々と (ぞくぞくと) (0)	[副] 不断，陆续
巣 (す) (1)	[名] 窝，巢
寄せる (よせる) (0)	[动2] 寄(信)，投稿
野鳥 (やちょう) (0)	[名] 野鸟
スズメ (0)	[名] 麻雀
カラス (1)	[名] 乌鸦
習性 (しゅうせい) (0)	[名] 习性
安全性 (あんぜんせい) (0)	[名] 安全性
外敵 (がいてき) (0)	[名] 外敌，外界敌人
みなす (0) (2)	[动1] 看作，视为
近寄る (ちかよる) (0)	[动1] 接近，靠近
２種 (にしゅ) (1)	[名] 两种
イタチ (0)	[名] 黄鼬
人家 (じんか) (1)	[名] 人家，人烟
周辺 (しゅうへん) (0)	[名] 周围
もっともだ (3)	[名] 有道理
説 (せつ) (1)	[名] 说法，意见
付き合う (つきあう) (3)	[动1] 交往，交际
エサ台 (エサだい) (0)	[名] 饲料台，有食物的地方
気を配る (きをくばる) (0)+(2)	[惯用] 注意，留心
いち早く (いちはやく) (3)	[副] 立即
軒下 (のきした) (0)	[名] 屋檐下
掛ける (かける) (2)	[动2] 悬挂
戸締まり (とじまり) (2)	[名] 关门
一員 (いちいん) (0)	[名] 一员
好む (このむ) (2)	[动1] 喜欢
出入り (ではいり) (0)	[名] 出入
商店街 (しょうてんがい) (3)	[名] 商店街，商店区
表通り (おもてどおり) (4)	[名] 大街，大马路
面する (めんする) (3)	[动3] 面对，面向
結び付き (むすびつき) (0)	[名] 联系
大都会 (だいとかい) (3)	[名] 大城市
コンクリート・ジャングル (7)	[名] (混凝土建筑的)高楼林立
どうにか (1)	[词组] 总算，好歹，凑合
調達する (ちょうたつする) (0)	[动3] 筹措，供应
補強材 (ほきょうざい) (2)	[名] 加固材料
枯れ草 (かれくさ) (0)	[名] 枯草
やむをえず (4)	[词组] 不得已
ヒナ (1)	[名] 雏儿
重み (おもみ) (0)	[名] 重量
耐える (たえる) (2)	[动2] 耐，经得住
チョウ (1)	[名] 蝴蝶
トンボ (0)	[名] 蜻蜓
空中 (くうちゅう) (0)	[名] 空中
乏しい (とぼしい) (3)	[形] 缺乏
育ち盛り (そだちざかり) (4)	[名] 发育旺盛
じゅうぶんだ (3)	[形动] 足够
最も (もっとも) (3)	[副] 最
いなか (0)	[名] 农村
引っ越す (ひっこす) (3)	[动1] 搬家
なんだか (1)	[词组] 总觉得
ついでに (0)	[副] 顺便
バードウォッチング (6)	[名] 看鸟
金井裕 (かないゆたか) (0)+(1)	[专] 金井裕
日本野鳥の会 (にほんやちょうのかい) (2)+(5)	[专] 日本野鸟会
～種 (しゅ)	…と言うのである (というのである)	…くせに，…
…ようなところがある	…ついでに，…	…きる/きれない
…にも，…	～盛り (さかり)		

词汇Ⅱ
学者 (がくしゃ) (0)	[名] 学者
生意気だ (なまいきだ) (0)	[形动] 神气，自大，骄傲
手をつける (てをつける) (1)+(2)	[惯用] 摸，碰
危機 (きき) (1)	[名] 危机
直面する (ちょくめんする) (0)	[动3] 面临，面对
天候 (てんこう) (0)	[名] 天气，气候
交換 (こうかん) (0)	[名] 交换
まく (1)	[动1] 泼，洒
